"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1211795170057830400","x1318235544103473153",2020-10-19 17:00:20,"2020Followers","Mike_Pence gained 2,623 Twitter followers in the last 6 hours, for a 0.0484% increase, with a current count of 5,421,944 followers.
#2020election","2020FollowerCounts",145,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318235544103473153","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318235543675695105",2020-10-19 17:00:19,"2020Followers","KamalaHarris gained 8,500 Twitter followers in the last 6 hours, for a 0.1267% increase, with a current count of 6,706,516 followers.
#2020election","2020FollowerCounts",147,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318235543675695105","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318144948840001536",2020-10-19 11:00:20,"2020Followers","realDonaldTrump gained 4,491 Twitter followers in the last 6 hours, for a 0.0051% increase, with a current count of 87,288,887 followers.
#2020election","2020FollowerCounts",151,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318144948840001536","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318144948395409409",2020-10-19 11:00:20,"2020Followers","JoeBiden gained 9,488 Twitter followers in the last 6 hours, for a 0.0847% increase, with a current count of 11,198,021 followers.
#2020election","2020FollowerCounts",144,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318144948395409409","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318144947954962433",2020-10-19 11:00:20,"2020Followers","Mike_Pence gained 1,552 Twitter followers in the last 6 hours, for a 0.0286% increase, with a current count of 5,419,316 followers.
#2020election","2020FollowerCounts",145,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318144947954962433","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318144947510366218",2020-10-19 11:00:20,"2020Followers","KamalaHarris gained 5,380 Twitter followers in the last 6 hours, for a 0.0803% increase, with a current count of 6,697,994 followers.
#2020election","2020FollowerCounts",147,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318144947510366218","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318054348979544064",2020-10-19 05:00:19,"2020Followers","realDonaldTrump gained 533 Twitter followers in the last 6 hours, for a 0.0006% increase, with a current count of 87,284,378 followers.
#2020election","2020FollowerCounts",149,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318054348979544064","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318054348560084993",2020-10-19 05:00:19,"2020Followers","JoeBiden gained 8,315 Twitter followers in the last 6 hours, for a 0.0743% increase, with a current count of 11,188,507 followers.
#2020election","2020FollowerCounts",144,,,,FALSE,FALSE,1,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318054348560084993","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318054348056743937",2020-10-19 05:00:19,"2020Followers","Mike_Pence gained 2,595 Twitter followers in the last 6 hours, for a 0.0479% increase, with a current count of 5,417,759 followers.
#2020election","2020FollowerCounts",145,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318054348056743937","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
"x1211795170057830400","x1318054347624706048",2020-10-19 05:00:19,"2020Followers","KamalaHarris gained 4,938 Twitter followers in the last 6 hours, for a 0.0738% increase, with a current count of 6,692,610 followers.
#2020election","2020FollowerCounts",147,,,,FALSE,FALSE,0,0,,,"2020election",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2020Followers/status/1318054347624706048","2020 Election Followers","Washington D.C.","Tweeting regular summaries of follower counts and changes over time for top 2020 election candidates.  Built and maintained by David Barkman aka @cybler.","https://t.co/qCEgU3Im4z",FALSE,30,1,3,6502,4,2019-12-30 23:45:24,FALSE,"https://t.co/qCEgU3Im4z","http://2020Followers.com",,"https://pbs.twimg.com/profile_banners/1211795170057830400/1577810747",,"http://pbs.twimg.com/profile_images/1212051920635883531/4qTmgS-7_normal.jpg"
