"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x20338366","x1333139428274032642",2020-11-29 20:03:02,"_Pulse_","From AutodeskRevit  &lt;--

Wise words from DuttV about the critical importance of prioritizing the right design over the first design.  

Missed the #AU2020 AEC Keynote? Watch it here ➡️ https://t.co/aAXOG8Wtma https://t.co/6nqW4j47Mj","Microsoft Power Platform",235,,,,FALSE,FALSE,0,0,,,"AU2020",,"autode.sk/35MvKlk","https://t.co/aAXOG8Wtma","https://autode.sk/35MvKlk","http://pbs.twimg.com/media/EoBCyIGXEAQ0b7s.jpg","https://t.co/6nqW4j47Mj","https://twitter.com/AutodeskRevit/status/1333138921841168386/photo/1","photo","http://pbs.twimg.com/media/EoBCyIGXEAQ0b7s.jpg","https://t.co/6nqW4j47Mj","https://twitter.com/AutodeskRevit/status/1333138921841168386/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_Pulse_/status/1333139428274032642","Novedge Pulse","","Novedge Pulse is the always updated source of CAD, design, and 3D graphics news. Created and maintained by @Novedge","https://t.co/OS3vw4McLA",FALSE,2792,2943,104,55453,33,2009-02-07 22:39:01,FALSE,"https://t.co/OS3vw4McLA","https://novedge.com/",,"https://pbs.twimg.com/profile_banners/20338366/1562616630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1145717433849671680/kSYFY5Su_normal.png"
"x20338366","x1331583887164706825",2020-11-25 13:01:52,"_Pulse_","From AutodeskRevit  &lt;--

""The future of design is #data-connected design."" - holaleona in the autodesku #AEC Keynote.

Access the #AU2020 AEC keynote free here ➡️  https://t.co/aAXOG8Wtma https://t.co/kFv7PPQ6Lm","Microsoft Power Platform",214,,,,FALSE,FALSE,0,0,,,"data AEC AU2020",,"autode.sk/35MvKlk","https://t.co/aAXOG8Wtma","https://autode.sk/35MvKlk","http://pbs.twimg.com/media/EnquydgXcAIBldY.jpg","https://t.co/kFv7PPQ6Lm","https://twitter.com/AutodeskRevit/status/1331568824836124673/photo/1","photo","http://pbs.twimg.com/media/EnquydgXcAIBldY.jpg","https://t.co/kFv7PPQ6Lm","https://twitter.com/AutodeskRevit/status/1331568824836124673/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_Pulse_/status/1331583887164706825","Novedge Pulse","","Novedge Pulse is the always updated source of CAD, design, and 3D graphics news. Created and maintained by @Novedge","https://t.co/OS3vw4McLA",FALSE,2792,2943,104,55453,33,2009-02-07 22:39:01,FALSE,"https://t.co/OS3vw4McLA","https://novedge.com/",,"https://pbs.twimg.com/profile_banners/20338366/1562616630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1145717433849671680/kSYFY5Su_normal.png"
"x20338366","x1332021856321331206",2020-11-26 18:02:12,"_Pulse_","From AutodeskRevit  &lt;--

""The value of data doesn't stop at the handover."" - sfvbert 

Rewatch the #AU2020 #AEC Keynote here ➡️ https://t.co/aAXOG8Wtma https://t.co/bvmDsEf6G1","Microsoft Power Platform",178,,,,FALSE,FALSE,0,0,,,"AU2020 AEC",,"autode.sk/35MvKlk","https://t.co/aAXOG8Wtma","https://autode.sk/35MvKlk","http://pbs.twimg.com/media/Enw_HMWXcAU8za2.jpg","https://t.co/bvmDsEf6G1","https://twitter.com/AutodeskRevit/status/1332008986258927617/photo/1","photo","http://pbs.twimg.com/media/Enw_HMWXcAU8za2.jpg","https://t.co/bvmDsEf6G1","https://twitter.com/AutodeskRevit/status/1332008986258927617/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_Pulse_/status/1332021856321331206","Novedge Pulse","","Novedge Pulse is the always updated source of CAD, design, and 3D graphics news. Created and maintained by @Novedge","https://t.co/OS3vw4McLA",FALSE,2792,2943,104,55453,33,2009-02-07 22:39:01,FALSE,"https://t.co/OS3vw4McLA","https://novedge.com/",,"https://pbs.twimg.com/profile_banners/20338366/1562616630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1145717433849671680/kSYFY5Su_normal.png"
"x279550146","x1334186903969669127",2020-12-02 17:25:20,"lobosdesign","Great #AU2020 recap from @autodesk Redshift. Thanks for mentioning my Theater Talk in the article! https://t.co/BMEwHf9N4q https://t.co/D6cz7SHBwT","Twitter Web App",122,,,,TRUE,FALSE,0,0,,,"AU2020",,"autode.sk/3of8WB9 twitter.com/autodesk/statu…","https://t.co/BMEwHf9N4q https://t.co/D6cz7SHBwT","https://autode.sk/3of8WB9 https://twitter.com/autodesk/status/1334185064473776128",,,,,,,,,"x31957731","autodesk","en","x1334185064473776128","Thanks to all who participated in our first virtual AU! Redshift put together a roundup of some highlights from #AU2020. Let us know what you most enjoyed in the comments! 👇 https://t.co/WXCwckfyWk",2020-12-02 17:18:01,"Sprout Social",15,2,"x31957731","autodesk","Autodesk",286521,4230,11888,"Worldwide","3D design, engineering, and entertainment software and services. 
Have a question? Visit our community forums: https://t.co/ADDNuPre2j",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lobosdesign/status/1334186903969669127","Alex Lobos","Rochester NY","Design - Tech - Music
Professor @rit_artdesign @rit_id",,FALSE,952,481,48,3588,2292,2011-04-09 14:04:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/279550146/1594393639","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1281607552472670209/wyOTKAZA_normal.jpg"
"x31957731","x1334185064473776128",2020-12-02 17:18:01,"autodesk","Thanks to all who participated in our first virtual AU! Redshift put together a roundup of some highlights from #AU2020. Let us know what you most enjoyed in the comments! 👇 https://t.co/WXCwckfyWk","Sprout Social",197,,,,FALSE,FALSE,15,2,,,"AU2020",,"redshift.autodesk.com/autodesk-unive…","https://t.co/WXCwckfyWk","https://redshift.autodesk.com/autodesk-university-2020/?utm_source=Twitter&utm_medium=brandsocial&utm_campaign=RSBrandOG&utm_content=autodesk-university-2020",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/autodesk/status/1334185064473776128","Autodesk","Worldwide","3D design, engineering, and entertainment software and services. 
Have a question? Visit our community forums: https://t.co/ADDNuPre2j","http://t.co/Kpmdp4ZleV",FALSE,286521,4230,3720,11888,4716,2009-04-16 16:34:16,TRUE,"http://t.co/Kpmdp4ZleV","http://www.autodesk.com",,"https://pbs.twimg.com/profile_banners/31957731/1562629847","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1148378924671361024/gjKidV6b_normal.jpg"
"x92168778","x1331935632692801542",2020-11-26 12:19:35,"H_A_Justiniano","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_A_Justiniano/status/1331935632692801542","Hᴜɢᴏ Aɴᴅʀᴇ́s Jᴜsᴛɪɴɪᴀɴᴏ Rᴏᴊᴀs","BOLIVIA","Ingeniero Civil, apasionado por las Carreteras.
Esposo y Padre de 4 hijos ....
Bolivarista de corazón ⚽🚧🚦",,FALSE,100,640,0,827,1252,2009-11-24 01:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/92168778/1574777489","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1242983794912694277/9C4WvCYm_normal.jpg"
"x92168778","x1332297979240329216",2020-11-27 12:19:25,"H_A_Justiniano","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_A_Justiniano/status/1332297979240329216","Hᴜɢᴏ Aɴᴅʀᴇ́s Jᴜsᴛɪɴɪᴀɴᴏ Rᴏᴊᴀs","BOLIVIA","Ingeniero Civil, apasionado por las Carreteras.
Esposo y Padre de 4 hijos ....
Bolivarista de corazón ⚽🚧🚦",,FALSE,100,640,0,827,1252,2009-11-24 01:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/92168778/1574777489","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1242983794912694277/9C4WvCYm_normal.jpg"
"x92168778","x1331577867910717441",2020-11-25 12:37:57,"H_A_Justiniano","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_A_Justiniano/status/1331577867910717441","Hᴜɢᴏ Aɴᴅʀᴇ́s Jᴜsᴛɪɴɪᴀɴᴏ Rᴏᴊᴀs","BOLIVIA","Ingeniero Civil, apasionado por las Carreteras.
Esposo y Padre de 4 hijos ....
Bolivarista de corazón ⚽🚧🚦",,FALSE,100,640,0,827,1252,2009-11-24 01:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/92168778/1574777489","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1242983794912694277/9C4WvCYm_normal.jpg"
"x92168778","x1332677236378525697",2020-11-28 13:26:27,"H_A_Justiniano","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_A_Justiniano/status/1332677236378525697","Hᴜɢᴏ Aɴᴅʀᴇ́s Jᴜsᴛɪɴɪᴀɴᴏ Rᴏᴊᴀs","BOLIVIA","Ingeniero Civil, apasionado por las Carreteras.
Esposo y Padre de 4 hijos ....
Bolivarista de corazón ⚽🚧🚦",,FALSE,100,640,0,827,1252,2009-11-24 01:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/92168778/1574777489","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1242983794912694277/9C4WvCYm_normal.jpg"
"x92168778","x1331321589762318343",2020-11-24 19:39:36,"H_A_Justiniano","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_A_Justiniano/status/1331321589762318343","Hᴜɢᴏ Aɴᴅʀᴇ́s Jᴜsᴛɪɴɪᴀɴᴏ Rᴏᴊᴀs","BOLIVIA","Ingeniero Civil, apasionado por las Carreteras.
Esposo y Padre de 4 hijos ....
Bolivarista de corazón ⚽🚧🚦",,FALSE,100,640,0,827,1252,2009-11-24 01:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/92168778/1574777489","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1242983794912694277/9C4WvCYm_normal.jpg"
"x92168778","x1333752623254691843",2020-12-01 12:39:39,"H_A_Justiniano","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_A_Justiniano/status/1333752623254691843","Hᴜɢᴏ Aɴᴅʀᴇ́s Jᴜsᴛɪɴɪᴀɴᴏ Rᴏᴊᴀs","BOLIVIA","Ingeniero Civil, apasionado por las Carreteras.
Esposo y Padre de 4 hijos ....
Bolivarista de corazón ⚽🚧🚦",,FALSE,100,640,0,827,1252,2009-11-24 01:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/92168778/1574777489","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1242983794912694277/9C4WvCYm_normal.jpg"
"x92168778","x1334180820358197249",2020-12-02 17:01:10,"H_A_Justiniano","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/H_A_Justiniano/status/1334180820358197249","Hᴜɢᴏ Aɴᴅʀᴇ́s Jᴜsᴛɪɴɪᴀɴᴏ Rᴏᴊᴀs","BOLIVIA","Ingeniero Civil, apasionado por las Carreteras.
Esposo y Padre de 4 hijos ....
Bolivarista de corazón ⚽🚧🚦",,FALSE,100,640,0,827,1252,2009-11-24 01:32:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/92168778/1574777489","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1242983794912694277/9C4WvCYm_normal.jpg"
"x979879802822799360","x1331825944198320135",2020-11-26 05:03:43,"SCoordinates","@autodesku Thanks @autodesku! We shared all the highlights and news from #AU2020 with our Latin America listeners. Hope to see you guys at #AU2021","Twitter for iPhone",135,"x1331722041691566080","x8471852","autodesku",FALSE,FALSE,4,2,,,"AU2020 AU2021",,,,,,,,,,,,,"x8471852 x8471852","autodesku autodesku","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/74704aa81e197418.json","Tlalnepantla de Baz","Tlalnepantla de Baz, México","city","Mexico","MX","NA NA","NA NA","-99.2481811 -99.080384 -99.080384 -99.2481811 19.498594 19.498594 19.589272 19.589272","https://twitter.com/SCoordinates/status/1331825944198320135","Shared-Coordinates","Los Angeles, CA","Shared Coordinates es un podcast de tecnologia aplicada a la industria #AEC incluyendo, hardware, software, metodologías y procesos.","https://t.co/unVpcR8KaY",FALSE,1425,1239,26,1940,1521,2018-03-31 00:35:25,FALSE,"https://t.co/unVpcR8KaY","http://www.shared-coordinates.com",,"https://pbs.twimg.com/profile_banners/979879802822799360/1594484567","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1281944285429063681/kgUCJ1w6_normal.jpg"
"x979879802822799360","x1334174750793412608",2020-12-02 16:37:03,"SCoordinates","No se pierdan nuestro contenido de #AU2020, ¡Gracias @AutodeskEsp por compartir! - No lo olviden el mejor contenido #BIM #VDC solo por el mejor podcast en español Shared Coordinates. https://t.co/hvtuwn9kNJ","Twitter for iPhone",182,,,,TRUE,FALSE,5,1,,,"AU2020 BIM VDC",,"twitter.com/autodeskesp/st…","https://t.co/hvtuwn9kNJ","https://twitter.com/autodeskesp/status/1334174253093154816",,,,,,,,,"x1111421784","AutodeskEsp","es","x1334174253093154816","🎙️ Los @SCoordinates han dedicado un podcast a la ultima edición del #AU2020, resumiendo lo más importante del evento con participaciones de José Ariza y David Barco. ¡Escúchalo aquí! https://t.co/QVPnIZkuQb https://t.co/xCcv3Li5Hd",2020-12-02 16:35:04,"Sprout Social",3,4,"x1111421784","AutodeskEsp","Autodesk España",3187,436,9031,"España","Autodesk líder en el desarrollo de software para el diseño3D, la ingeniería y el entretenimiento.   Atención al cliente de 09:00 a 18:00👨‍💻👩‍💻",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/74704aa81e197418.json","Tlalnepantla de Baz","Tlalnepantla de Baz, México","city","Mexico","MX","NA NA","NA NA","-99.2481811 -99.080384 -99.080384 -99.2481811 19.498594 19.498594 19.589272 19.589272","https://twitter.com/SCoordinates/status/1334174750793412608","Shared-Coordinates","Los Angeles, CA","Shared Coordinates es un podcast de tecnologia aplicada a la industria #AEC incluyendo, hardware, software, metodologías y procesos.","https://t.co/unVpcR8KaY",FALSE,1425,1239,26,1940,1521,2018-03-31 00:35:25,FALSE,"https://t.co/unVpcR8KaY","http://www.shared-coordinates.com",,"https://pbs.twimg.com/profile_banners/979879802822799360/1594484567","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1281944285429063681/kgUCJ1w6_normal.jpg"
"x1111421784","x1334174253093154816",2020-12-02 16:35:04,"AutodeskEsp","🎙️ Los @SCoordinates han dedicado un podcast a la ultima edición del #AU2020, resumiendo lo más importante del evento con participaciones de José Ariza y David Barco. ¡Escúchalo aquí! https://t.co/QVPnIZkuQb https://t.co/xCcv3Li5Hd","Sprout Social",207,,,,FALSE,FALSE,3,4,,,"AU2020",,"autode.sk/3g2dMyW","https://t.co/QVPnIZkuQb","https://autode.sk/3g2dMyW","http://pbs.twimg.com/media/EoPwaVuXYAEBTAM.jpg","https://t.co/xCcv3Li5Hd","https://twitter.com/AutodeskEsp/status/1334174253093154816/photo/1","photo","http://pbs.twimg.com/media/EoPwaVuXYAEBTAM.jpg","https://t.co/xCcv3Li5Hd","https://twitter.com/AutodeskEsp/status/1334174253093154816/photo/1",,"x979879802822799360","SCoordinates","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AutodeskEsp/status/1334174253093154816","Autodesk España","España","Autodesk líder en el desarrollo de software para el diseño3D, la ingeniería y el entretenimiento.   Atención al cliente de 09:00 a 18:00👨‍💻👩‍💻","http://t.co/DUvUXbDa79",FALSE,3187,436,107,9031,2160,2013-01-22 12:37:08,FALSE,"http://t.co/DUvUXbDa79","http://www.autodesk.es",,"https://pbs.twimg.com/profile_banners/1111421784/1536162073","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1037364980935532545/A5RLTuvE_normal.jpg"
"x778398876","x1333423712721362944",2020-11-30 14:52:41,"RolloSteve","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RolloSteve/status/1333423712721362944","Steve Rollo","Okotoks, AB","",,FALSE,165,565,1,51,0,2012-08-24 15:25:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2538674942/image_normal.jpg"
"x778398876","x1332345317451321345",2020-11-27 15:27:32,"RolloSteve","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RolloSteve/status/1332345317451321345","Steve Rollo","Okotoks, AB","",,FALSE,165,565,1,51,0,2012-08-24 15:25:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2538674942/image_normal.jpg"
"x778398876","x1331263430871932930",2020-11-24 15:48:30,"RolloSteve","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RolloSteve/status/1331263430871932930","Steve Rollo","Okotoks, AB","",,FALSE,165,565,1,51,0,2012-08-24 15:25:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2538674942/image_normal.jpg"
"x778398876","x1331626252348891139",2020-11-25 15:50:13,"RolloSteve","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RolloSteve/status/1331626252348891139","Steve Rollo","Okotoks, AB","",,FALSE,165,565,1,51,0,2012-08-24 15:25:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2538674942/image_normal.jpg"
"x778398876","x1333793692059004930",2020-12-01 15:22:51,"RolloSteve","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RolloSteve/status/1333793692059004930","Steve Rollo","Okotoks, AB","",,FALSE,165,565,1,51,0,2012-08-24 15:25:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2538674942/image_normal.jpg"
"x778398876","x1331999418678194176",2020-11-26 16:33:03,"RolloSteve","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RolloSteve/status/1331999418678194176","Steve Rollo","Okotoks, AB","",,FALSE,165,565,1,51,0,2012-08-24 15:25:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2538674942/image_normal.jpg"
"x778398876","x1334170556300746752",2020-12-02 16:20:22,"RolloSteve","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RolloSteve/status/1334170556300746752","Steve Rollo","Okotoks, AB","",,FALSE,165,565,1,51,0,2012-08-24 15:25:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2538674942/image_normal.jpg"
"x73942992","x1334167880250912770",2020-12-02 16:09:44,"3DCadPortal","Autodesk Tandem lleva el gemelo digital a BIM #aec https://t.co/02TGR0L7GN #au2020 https://t.co/EPSs848Zig","Twitter Web App",82,,,,FALSE,FALSE,0,0,,,"aec au2020",,"3dcadportal.com/cad-news/6008-…","https://t.co/02TGR0L7GN","https://www.3dcadportal.com/cad-news/6008-autodesk-tandem-lleva-el-gemelo-digital-a-bim","http://pbs.twimg.com/media/EoPqmxmXMAAE57M.jpg","https://t.co/EPSs848Zig","https://twitter.com/3DCadPortal/status/1334167880250912770/photo/1","photo","http://pbs.twimg.com/media/EoPqmxmXMAAE57M.jpg","https://t.co/EPSs848Zig","https://twitter.com/3DCadPortal/status/1334167880250912770/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/3DCadPortal/status/1334167880250912770","3DCadPortal","Mexico","1er Portal de información CAD CAM CAE PLM, Manufactura Aditiva, Inspección 3D, Fabrica Digital, IoT, Gemelo Digital y más...","http://t.co/iM7uKVQ0dw",FALSE,2855,1998,131,12738,77,2009-09-13 18:36:26,FALSE,"http://t.co/iM7uKVQ0dw","http://www.3dcadportal.com",,"https://pbs.twimg.com/profile_banners/73942992/1588695165","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/2673622438/c70bf263cf0b65f61426284be4778be1_normal.jpeg"
"x254273492","x1331640258455347200",2020-11-25 16:45:52,"Mike_Isaak","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mike_Isaak/status/1331640258455347200","Michael Isaak","","",,FALSE,60,33,2,3111,114,2011-02-18 23:58:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/254273492/1422592522","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/561020155262554112/QAlTPUkD_normal.jpeg"
"x254273492","x1331273560212516870",2020-11-24 16:28:45,"Mike_Isaak","Here's what I'm discovering at #AU2020... #TheBigRoom #AutodeskConstructionCloud","Influitive",80,,,,FALSE,FALSE,0,0,,,"AU2020 TheBigRoom AutodeskConstructionCloud",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mike_Isaak/status/1331273560212516870","Michael Isaak","","",,FALSE,60,33,2,3111,114,2011-02-18 23:58:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/254273492/1422592522","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/561020155262554112/QAlTPUkD_normal.jpeg"
